,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,,44,45,46,47,48,49,50,51,52,53,54,55,56,57,,,,,,,,,,,,
No.,TYPE,AISC_MANUAL_LABEL,EDI_STD_NOMENCLATURE,Perfil Base-1,Perfil Base-2,IMCA-01,IMCA-02,AHMSA,Disp.,No.,T_F,BF_2TF,B_T,H_TW,H_T,D_T,H,TAN_ALPHA,QS,D,HT,OD,BF,B,ID,TW,TF,T,TNOM,TDES,KDES,KDET,K1,X,Y,E0,XP,YP,RX,RY,RZ,RO,A,Aw,WNO,ZX,SX,ZY,SY,C,QF,QW,IX,IY,J,SW,CW,W,Disp. 01,Disp. 02,Disp. 03,Disp. 04,Disp. 05,Disp. 06,Cntc 01,Cntc 02,Cntc 03,Cntc 04,Cntc 05,Cntc 06
1052,2L-LLBB,2L7X4X1/2X3/8LLBB,2L7X4X1/2X3/8LLBB,L7X4X1/2X3/8,L7X4X1/2,,,,"(,Grdu,,,,)",1052,F,0.00,0.00,0.00,0.00,0.00,0.618,0.00,0.965,7.00,0,0,4.00,4,0,0.50,0.50,0.5,0,0.00,0.00,0,0,0.00,2.40,0.00,0.00,1.74,2.25,1.56,0.00,3.48,10.5,,0.00,20.4,11.6,0.00,0.00,0.00,0.00,0.00,53.3,25.61,0.91,0.00,0.00,35.8,,Grdu,,,,,"(,","(,Grdu,","(,Grdu,,","(,Grdu,,,","(,Grdu,,,,","(,Grdu,,,,)"
1053,2L-LLBB,2L7X4X1/2X3/4LLBB,2L7X4X1/2X3/4LLBB,L7X4X1/2X3/4,L7X4X1/2,,,,"(,Grdu,,,,)",1053,F,0.00,0.00,0.00,0.00,0.00,0.632,0.00,0.965,7.00,0,0,4.00,4,0,0.50,0.50,0.5,0,0.00,0.00,0,0,0.00,2.40,0.00,0.00,1.74,2.25,1.70,0.00,3.55,10.5,,0.00,20.4,11.6,0.00,0.00,0.00,0.00,0.00,53.3,30.30,0.91,0.00,0.00,35.8,,Grdu,,,,,"(,","(,Grdu,","(,Grdu,,","(,Grdu,,,","(,Grdu,,,,","(,Grdu,,,,)"
1054,2L-LLBB,2L7X4X7/16LLBB,2L7X4X7/16LLBB,L7X4X7/16,L7X4X7/16,,,,"(,,,,,)",1054,F,0.00,0.00,0.00,0.00,0.00,0.605,0.00,1.00,7.00,0,0,4.00,4,0,0.44,0.44,0.4375,0,0.00,0.00,0,0,0.00,2.38,0.00,0.00,1.70,2.26,1.43,0.00,3.43,9.27,,0.00,18.1,10.2,0.00,0.00,0.00,0.00,0.00,47.3,18.83,0.62,0.00,0.00,31.5,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1055,2L-LLBB,2L7X4X7/16X3/8LLBB,2L7X4X7/16X3/8LLBB,L7X4X7/16X3/8,L7X4X7/16,,,,"(,,,,,)",1055,F,0.00,0.00,0.00,0.00,0.00,0.617,0.00,0.912,7.00,0,0,4.00,4,0,0.44,0.44,0.4375,0,0.00,0.00,0,0,0.00,2.38,0.00,0.00,1.70,2.26,1.55,0.00,3.49,9.27,,0.00,18.1,10.2,0.00,0.00,0.00,0.00,0.00,47.3,22.23,0.62,0.00,0.00,31.5,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1056,2L-LLBB,2L7X4X7/16X3/4LLBB,2L7X4X7/16X3/4LLBB,L7X4X7/16X3/4,L7X4X7/16,,,,"(,,,,,)",1056,F,0.00,0.00,0.00,0.00,0.00,0.630,0.00,0.912,7.00,0,0,4.00,4,0,0.44,0.44,0.4375,0,0.00,0.00,0,0,0.00,2.38,0.00,0.00,1.70,2.26,1.68,0.00,3.55,9.27,,0.00,18.1,10.2,0.00,0.00,0.00,0.00,0.00,47.3,26.27,0.62,0.00,0.00,31.5,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1057,2L-LLBB,2L7X4X3/8LLBB,2L7X4X3/8LLBB,L7X4X3/8,L7X4X3/8,,,,"(,Grdu,,,,)",1057,F,0.00,0.00,0.00,0.00,0.00,0.605,0.00,1.00,7.00,0,0,4.00,4,0,0.38,0.38,0.375,0,0.00,0.00,0,0,0.00,2.35,0.00,0.00,1.67,2.27,1.42,0.00,3.44,8.00,,0.00,15.6,8.83,0.00,0.00,0.00,0.00,0.00,41.1,16.02,0.40,0.00,0.00,27.2,,Grdu,,,,,"(,","(,Grdu,","(,Grdu,,","(,Grdu,,,","(,Grdu,,,,","(,Grdu,,,,)"
1058,2L-LLBB,2L7X4X3/8X3/8LLBB,2L7X4X3/8X3/8LLBB,L7X4X3/8X3/8,L7X4X3/8,,,,"(,Grdu,,,,)",1058,F,0.00,0.00,0.00,0.00,0.00,0.616,0.00,0.840,7.00,0,0,4.00,4,0,0.38,0.38,0.375,0,0.00,0.00,0,0,0.00,2.35,0.00,0.00,1.67,2.27,1.54,0.00,3.49,8.00,,0.00,15.6,8.83,0.00,0.00,0.00,0.00,0.00,41.1,18.87,0.40,0.00,0.00,27.2,,Grdu,,,,,"(,","(,Grdu,","(,Grdu,,","(,Grdu,,,","(,Grdu,,,,","(,Grdu,,,,)"
1059,2L-LLBB,2L7X4X3/8X3/4LLBB,2L7X4X3/8X3/4LLBB,L7X4X3/8X3/4,L7X4X3/8,,,,"(,Grdu,,,,)",1059,F,0.00,0.00,0.00,0.00,0.00,0.629,0.00,0.840,7.00,0,0,4.00,4,0,0.38,0.38,0.375,0,0.00,0.00,0,0,0.00,2.35,0.00,0.00,1.67,2.27,1.67,0.00,3.55,8.00,,0.00,15.6,8.83,0.00,0.00,0.00,0.00,0.00,41.1,22.28,0.40,0.00,0.00,27.2,,Grdu,,,,,"(,","(,Grdu,","(,Grdu,,","(,Grdu,,,","(,Grdu,,,,","(,Grdu,,,,)"
1060,2L-LLBB,2L6X4X7/8LLBB,2L6X4X7/8LLBB,L6X4X7/8,L6X4X7/8,,,,"(,,,,,)",1060,F,0.00,0.00,0.00,0.00,0.00,0.678,0.00,1.00,6.00,0,0,4.00,4,0,0.88,0.88,0.875,0,0.00,0.00,0,0,0.00,2.12,0.00,0.00,1.44,1.86,1.57,0.00,2.96,16.0,,0.00,25.3,14.3,0.00,0.00,0.00,0.00,0.00,55.4,39.42,4.06,0.00,0.00,54.3,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1061,2L-LLBB,2L6X4X7/8X3/8LLBB,2L6X4X7/8X3/8LLBB,L6X4X7/8X3/8,L6X4X7/8,,,,"(,,,,,)",1061,F,0.00,0.00,0.00,0.00,0.00,0.694,0.00,1.00,6.00,0,0,4.00,4,0,0.88,0.88,0.875,0,0.00,0.00,0,0,0.00,2.12,0.00,0.00,1.44,1.86,1.71,0.00,3.04,16.0,,0.00,25.3,14.3,0.00,0.00,0.00,0.00,0.00,55.4,46.68,4.06,0.00,0.00,54.3,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1062,2L-LLBB,2L6X4X7/8X3/4LLBB,2L6X4X7/8X3/4LLBB,L6X4X7/8X3/4,L6X4X7/8,,,,"(,,,,,)",1062,F,0.00,0.00,0.00,0.00,0.00,0.710,0.00,1.00,6.00,0,0,4.00,4,0,0.88,0.88,0.875,0,0.00,0.00,0,0,0.00,2.12,0.00,0.00,1.44,1.86,1.86,0.00,3.12,16.0,,0.00,25.3,14.3,0.00,0.00,0.00,0.00,0.00,55.4,55.07,4.06,0.00,0.00,54.3,,,,,,,"(,","(,,","(,,,","(,,,,","(,,,,,","(,,,,,)"
1063,2L-LLBB,2L6X4X3/4LLBB,2L6X4X3/4LLBB,L6X4X3/4,L6X4X3/4,,,,"(,Grdu,Vllcro,,AHM,)",1063,F,0.00,0.00,0.00,0.00,0.00,0.673,0.00,1.00,6.00,0,0,4.00,4,0,0.75,0.75,0.75,0,0.00,0.00,0,0,0.00,2.07,0.00,0.00,1.38,1.88,1.55,0.00,2.97,13.9,,0.00,22.2,12.5,0.00,0.00,0.00,0.00,0.00,48.9,33.15,2.62,0.00,0.00,47.2,,Grdu,Vllcro,,AHM,,"(,","(,Grdu,","(,Grdu,Vllcro,","(,Grdu,Vllcro,,","(,Grdu,Vllcro,,AHM,","(,Grdu,Vllcro,,AHM,)"
1064,2L-LLBB,2L6X4X3/4X3/8LLBB,2L6X4X3/4X3/8LLBB,L6X4X3/4X3/8,L6X4X3/4,,,,"(,Grdu,Vllcro,,AHM,)",1064,F,0.00,0.00,0.00,0.00,0.00,0.688,0.00,1.00,6.00,0,0,4.00,4,0,0.75,0.75,0.75,0,0.00,0.00,0,0,0.00,2.07,0.00,0.00,1.38,1.88,1.68,0.00,3.04,13.9,,0.00,22.2,12.5,0.00,0.00,0.00,0.00,0.00,48.9,39.21,2.62,0.00,0.00,47.2,,Grdu,Vllcro,,AHM,,"(,","(,Grdu,","(,Grdu,Vllcro,","(,Grdu,Vllcro,,","(,Grdu,Vllcro,,AHM,","(,Grdu,Vllcro,,AHM,)"
1065,2L-LLBB,2L6X4X3/4X3/4LLBB,2L6X4X3/4X3/4LLBB,L6X4X3/4X3/4,L6X4X3/4,,,,"(,Grdu,Vllcro,,AHM,)",1065,F,0.00,0.00,0.00,0.00,0.00,0.705,0.00,1.00,6.00,0,0,4.00,4,0,0.75,0.75,0.75,0,0.00,0.00,0,0,0.00,2.07,0.00,0.00,1.38,1.88,1.83,0.00,3.12,13.9,,0.00,22.2,12.5,0.00,0.00,0.00,0.00,0.00,48.9,46.24,2.62,0.00,0.00,47.2,,Grdu,Vllcro,,AHM,,"(,","(,Grdu,","(,Grdu,Vllcro,","(,Grdu,Vllcro,,","(,Grdu,Vllcro,,AHM,","(,Grdu,Vllcro,,AHM,)"
1066,2L-LLBB,2L6X4X5/8LLBB,2L6X4X5/8LLBB,L6X4X5/8,L6X4X5/8,,,,"(,,Vllcro,,AHM,)",1066,F,0.00,0.00,0.00,0.00,0.00,0.669,0.00,1.00,6.00,0,0,4.00,4,0,0.63,0.63,0.625,0,0.00,0.00,0,0,0.00,2.03,0.00,0.00,1.31,1.89,1.53,0.00,2.98,11.7,,0.00,18.9,10.6,0.00,0.00,0.00,0.00,0.00,42.0,27.39,1.55,0.00,0.00,39.9,,,Vllcro,,AHM,,"(,","(,,","(,,Vllcro,","(,,Vllcro,,","(,,Vllcro,,AHM,","(,,Vllcro,,AHM,)"
1067,2L-LLBB,2L6X4X5/8X3/8LLBB,2L6X4X5/8X3/8LLBB,L6X4X5/8X3/8,L6X4X5/8,,,,"(,,Vllcro,,AHM,)",1067,F,0.00,0.00,0.00,0.00,0.00,0.684,0.00,1.00,6.00,0,0,4.00,4,0,0.63,0.63,0.625,0,0.00,0.00,0,0,0.00,2.03,0.00,0.00,1.31,1.89,1.66,0.00,3.05,11.7,,0.00,18.9,10.6,0.00,0.00,0.00,0.00,0.00,42.0,32.33,1.55,0.00,0.00,39.9,,,Vllcro,,AHM,,"(,","(,,","(,,Vllcro,","(,,Vllcro,,","(,,Vllcro,,AHM,","(,,Vllcro,,AHM,)"
1068,2L-LLBB,2L6X4X5/8X3/4LLBB,2L6X4X5/8X3/4LLBB,L6X4X5/8X3/4,L6X4X5/8,,,,"(,,Vllcro,,AHM,)",1068,F,0.00,0.00,0.00,0.00,0.00,0.700,0.00,1.00,6.00,0,0,4.00,4,0,0.63,0.63,0.625,0,0.00,0.00,0,0,0.00,2.03,0.00,0.00,1.31,1.89,1.80,0.00,3.13,11.7,,0.00,18.9,10.6,0.00,0.00,0.00,0.00,0.00,42.0,38.10,1.55,0.00,0.00,39.9,,,Vllcro,,AHM,,"(,","(,,","(,,Vllcro,","(,,Vllcro,,","(,,Vllcro,,AHM,","(,,Vllcro,,AHM,)"
1069,2L-LLBB,2L6X4X9/16LLBB,2L6X4X9/16LLBB,L6X4X9/16,L6X4X9/16,,,,"(,,,,AHM,)",1069,F,0.00,0.00,0.00,0.00,0.00,0.667,0.00,1.00,6.00,0,0,4.00,4,0,0.56,0.56,0.5625,0,0.00,0.00,0,0,0.00,2.00,0.00,0.00,1.28,1.90,1.52,0.00,2.98,10.6,,0.00,17.2,9.61,0.00,0.00,0.00,0.00,0.00,38.4,24.34,1.14,0.00,0.00,36.1,,,,,AHM,,"(,","(,,","(,,,","(,,,,","(,,,,AHM,","(,,,,AHM,)"
1070,2L-LLBB,2L6X4X9/16X3/8LLBB,2L6X4X9/16X3/8LLBB,L6X4X9/16X3/8,L6X4X9/16,,,,"(,,,,AHM,)",1070,F,0.00,0.00,0.00,0.00,0.00,0.682,0.00,1.00,6.00,0,0,4.00,4,0,0.56,0.56,0.5625,0,0.00,0.00,0,0,0.00,2.00,0.00,0.00,1.28,1.90,1.65,0.00,3.05,10.6,,0.00,17.2,9.61,0.00,0.00,0.00,0.00,0.00,38.4,28.70,1.14,0.00,0.00,36.1,,,,,AHM,,"(,","(,,","(,,,","(,,,,","(,,,,AHM,","(,,,,AHM,)"
1071,2L-LLBB,2L6X4X9/16X3/4LLBB,2L6X4X9/16X3/4LLBB,L6X4X9/16X3/4,L6X4X9/16,,,,"(,,,,AHM,)",1071,F,0.00,0.00,0.00,0.00,0.00,0.697,0.00,1.00,6.00,0,0,4.00,4,0,0.56,0.56,0.5625,0,0.00,0.00,0,0,0.00,2.00,0.00,0.00,1.28,1.90,1.79,0.00,3.13,10.6,,0.00,17.2,9.61,0.00,0.00,0.00,0.00,0.00,38.4,33.80,1.14,0.00,0.00,36.1,,,,,AHM,,"(,","(,,","(,,,","(,,,,","(,,,,AHM,","(,,,,AHM,)"
1072,2L-LLBB,2L6X4X1/2LLBB,2L6X4X1/2LLBB,L6X4X1/2,L6X4X1/2,,,,"(,Grdu,Vllcro,,AHM,)",1072,F,0.00,0.00,0.00,0.00,0.00,0.665,0.00,1.00,6.00,0,0,4.00,4,0,0.50,0.50,0.5,0,0.00,0.00,0,0,0.00,1.98,0.00,0.00,1.25,1.91,1.51,0.00,2.99,9.50,,0.00,15.4,8.63,0.00,0.00,0.00,0.00,0.00,34.7,21.58,0.81,0.00,0.00,32.3,,Grdu,Vllcro,,AHM,,"(,","(,Grdu,","(,Grdu,Vllcro,","(,Grdu,Vllcro,,","(,Grdu,Vllcro,,AHM,","(,Grdu,Vllcro,,AHM,)"
1073,2L-LLBB,2L6X4X1/2X3/8LLBB,2L6X4X1/2X3/8LLBB,L6X4X1/2X3/8,L6X4X1/2,,,,"(,Grdu,Vllcro,,AHM,)",1073,F,0.00,0.00,0.00,0.00,0.00,0.679,0.00,1.00,6.00,0,0,4.00,4,0,0.50,0.50,0.5,0,0.00,0.00,0,0,0.00,1.98,0.00,0.00,1.25,1.91,1.64,0.00,3.05,9.50,,0.00,15.4,8.63,0.00,0.00,0.00,0.00,0.00,34.7,25.41,0.81,0.00,0.00,32.3,,Grdu,Vllcro,,AHM,,"(,","(,Grdu,","(,Grdu,Vllcro,","(,Grdu,Vllcro,,","(,Grdu,Vllcro,,AHM,","(,Grdu,Vllcro,,AHM,)"
1074,2L-LLBB,2L6X4X1/2X3/4LLBB,2L6X4X1/2X3/4LLBB,L6X4X1/2X3/4,L6X4X1/2,,,,"(,Grdu,Vllcro,,AHM,)",1074,F,0.00,0.00,0.00,0.00,0.00,0.695,0.00,1.00,6.00,0,0,4.00,4,0,0.50,0.50,0.5,0,0.00,0.00,0,0,0.00,1.98,0.00,0.00,1.25,1.91,1.77,0.00,3.13,9.50,,0.00,15.4,8.63,0.00,0.00,0.00,0.00,0.00,34.7,29.91,0.81,0.00,0.00,32.3,,Grdu,Vllcro,,AHM,,"(,","(,Grdu,","(,Grdu,Vllcro,","(,Grdu,Vllcro,,","(,Grdu,Vllcro,,AHM,","(,Grdu,Vllcro,,AHM,)"
1075,2L-LLBB,2L6X4X7/16LLBB,2L6X4X7/16LLBB,L6X4X7/16,L6X4X7/16,,,,"(,,,,AHM,)",1075,F,0.00,0.00,0.00,0.00,0.00,0.663,0.00,1.00,6.00,0,0,4.00,4,0,0.44,0.44,0.4375,0,0.00,0.00,0,0,0.00,1.95,0.00,0.00,1.22,1.92,1.50,0.00,2.99,8.36,,0.00,13.6,7.62,0.00,0.00,0.00,0.00,0.00,30.8,18.78,0.55,0.00,0.00,28.5,,,,,AHM,,"(,","(,,","(,,,","(,,,,","(,,,,AHM,","(,,,,AHM,)"
1076,2L-LLBB,2L6X4X7/16X3/8LLBB,2L6X4X7/16X3/8LLBB,L6X4X7/16X3/8,L6X4X7/16,,,,"(,,,,AHM,)",1076,F,0.00,0.00,0.00,0.00,0.00,0.678,0.00,0.973,6.00,0,0,4.00,4,0,0.44,0.44,0.4375,0,0.00,0.00,0,0,0.00,1.95,0.00,0.00,1.22,1.92,1.62,0.00,3.06,8.36,,0.00,13.6,7.62,0.00,0.00,0.00,0.00,0.00,30.8,22.07,0.55,0.00,0.00,28.5,,,,,AHM,,"(,","(,,","(,,,","(,,,,","(,,,,AHM,","(,,,,AHM,)"
1077,2L-LLBB,2L6X4X7/16X3/4LLBB,2L6X4X7/16X3/4LLBB,L6X4X7/16X3/4,L6X4X7/16,,,,"(,,,,AHM,)",1077,F,0.00,0.00,0.00,0.00,0.00,0.693,0.00,0.973,6.00,0,0,4.00,4,0,0.44,0.44,0.4375,0,0.00,0.00,0,0,0.00,1.95,0.00,0.00,1.22,1.92,1.76,0.00,3.13,8.36,,0.00,13.6,7.62,0.00,0.00,0.00,0.00,0.00,30.8,25.95,0.55,0.00,0.00,28.5,,,,,AHM,,"(,","(,,","(,,,","(,,,,","(,,,,AHM,","(,,,,AHM,)"
1078,2L-LLBB,2L6X4X3/8LLBB,2L6X4X3/8LLBB,L6X4X3/8,L6X4X3/8,,,,"(,Grdu,Vllcro,,AHM,)",1078,F,0.00,0.00,0.00,0.00,0.00,0.662,0.00,1.00,6.00,0,0,4.00,4,0,0.38,0.38,0.375,0,0.00,0.00,0,0,0.00,1.93,0.00,0.00,1.19,1.93,1.49,0.00,2.99,7.22,,0.00,11.8,6.59,0.00,0.00,0.00,0.00,0.00,26.8,16.00,0.35,0.00,0.00,24.6,,Grdu,Vllcro,,AHM,,"(,","(,Grdu,","(,Grdu,Vllcro,","(,Grdu,Vllcro,,","(,Grdu,Vllcro,,AHM,","(,Grdu,Vllcro,,AHM,)"
1079,2L-LLBB,2L6X4X3/8X3/8LLBB,2L6X4X3/8X3/8LLBB,L6X4X3/8X3/8,L6X4X3/8,,,,"(,Grdu,Vllcro,,AHM,)",1079,F,0.00,0.00,0.00,0.00,0.00,0.676,0.00,0.912,6.00,0,0,4.00,4,0,0.38,0.38,0.375,0,0.00,0.00,0,0,0.00,1.93,0.00,0.00,1.19,1.93,1.61,0.00,3.06,7.22,,0.00,11.8,6.59,0.00,0.00,0.00,0.00,0.00,26.8,18.78,0.35,0.00,0.00,24.6,,Grdu,Vllcro,,AHM,,"(,","(,Grdu,","(,Grdu,Vllcro,","(,Grdu,Vllcro,,","(,Grdu,Vllcro,,AHM,","(,Grdu,Vllcro,,AHM,)"
1080,2L-LLBB,2L6X4X3/8X3/4LLBB,2L6X4X3/8X3/4LLBB,L6X4X3/8X3/4,L6X4X3/8,,,,"(,Grdu,Vllcro,,AHM,)",1080,F,0.00,0.00,0.00,0.00,0.00,0.691,0.00,0.912,6.00,0,0,4.00,4,0,0.38,0.38,0.375,0,0.00,0.00,0,0,0.00,1.93,0.00,0.00,1.19,1.93,1.75,0.00,3.13,7.22,,0.00,11.8,6.59,0.00,0.00,0.00,0.00,0.00,26.8,22.07,0.35,0.00,0.00,24.6,,Grdu,Vllcro,,AHM,,"(,","(,Grdu,","(,Grdu,Vllcro,","(,Grdu,Vllcro,,","(,Grdu,Vllcro,,AHM,","(,Grdu,Vllcro,,AHM,)"
1081,2L-LLBB,2L6X4X5/16LLBB,2L6X4X5/16LLBB,L6X4X5/16,L6X4X5/16,,,,"(,Grdu,Vllcro,,,)",1081,F,0.00,0.00,0.00,0.00,0.00,0.661,0.00,1.00,6.00,0,0,4.00,4,0,0.31,0.31,0.3125,0,0.00,0.00,0,0,0.00,1.90,0.00,0.00,1.16,1.94,1.48,0.00,3.00,6.05,,0.00,9.91,5.55,0.00,0.00,0.00,0.00,0.00,22.7,13.26,0.21,0.00,0.00,20.6,,Grdu,Vllcro,,,,"(,","(,Grdu,","(,Grdu,Vllcro,","(,Grdu,Vllcro,,","(,Grdu,Vllcro,,,","(,Grdu,Vllcro,,,)"
1082,2L-LLBB,2L6X4X5/16X3/8LLBB,2L6X4X5/16X3/8LLBB,L6X4X5/16X3/8,L6X4X5/16,,,,"(,Grdu,Vllcro,,,)",1082,F,0.00,0.00,0.00,0.00,0.00,0.674,0.00,0.826,6.00,0,0,4.00,4,0,0.31,0.31,0.3125,0,0.00,0.00,0,0,0.00,1.90,0.00,0.00,1.16,1.94,1.60,0.00,3.06,6.05,,0.00,9.91,5.55,0.00,0.00,0.00,0.00,0.00,22.7,15.53,0.21,0.00,0.00,20.6,,Grdu,Vllcro,,,,"(,","(,Grdu,","(,Grdu,Vllcro,","(,Grdu,Vllcro,,","(,Grdu,Vllcro,,,","(,Grdu,Vllcro,,,)"
1083,2L-LLBB,2L6X4X5/16X3/4LLBB,2L6X4X5/16X3/4LLBB,L6X4X5/16X3/4,L6X4X5/16,,,,"(,Grdu,Vllcro,,,)",1083,F,0.00,0.00,0.00,0.00,0.00,0.689,0.00,0.826,6.00,0,0,4.00,4,0,0.31,0.31,0.3125,0,0.00,0.00,0,0,0.00,1.90,0.00,0.00,1.16,1.94,1.74,0.00,3.13,6.05,,0.00,9.91,5.55,0.00,0.00,0.00,0.00,0.00,22.7,18.24,0.21,0.00,0.00,20.6,,Grdu,Vllcro,,,,"(,","(,Grdu,","(,Grdu,Vllcro,","(,Grdu,Vllcro,,","(,Grdu,Vllcro,,,","(,Grdu,Vllcro,,,)"
1084,2L-LLBB,2L6X3-1/2X1/2LLBB,2L6X3-1/2X1/2LLBB,L6X3-1/2X1/2,L6X3-1/2X1/2,,,,"(,Grdu,,,,)",1084,F,0.00,0.00,0.00,0.00,0.00,0.615,0.00,1.00,6.00,0,0,3.50,3.5,0,0.50,0.50,0.5,0,0.00,0.00,0,0,0.00,2.07,0.00,0.00,1.48,1.92,1.27,0.00,2.94,9.04,,0.00,15.0,8.45,0.00,0.00,0.00,0.00,0.00,33.2,14.67,0.77,0.00,0.00,30.7,,Grdu,,,,,"(,","(,Grdu,","(,Grdu,,","(,Grdu,,,","(,Grdu,,,,","(,Grdu,,,,)"
1085,2L-LLBB,2L6X3-1/2X1/2X3/8LLBB,2L6X3-1/2X1/2X3/8LLBB,L6X3-1/2X1/2X3/8,L6X3-1/2X1/2,,,,"(,Grdu,,,,)",1085,F,0.00,0.00,0.00,0.00,0.00,0.630,0.00,1.00,6.00,0,0,3.50,3.5,0,0.50,0.50,0.5,0,0.00,0.00,0,0,0.00,2.07,0.00,0.00,1.48,1.92,1.40,0.00,2.99,9.04,,0.00,15.0,8.45,0.00,0.00,0.00,0.00,0.00,33.2,17.78,0.77,0.00,0.00,30.7,,Grdu,,,,,"(,","(,Grdu,","(,Grdu,,","(,Grdu,,,","(,Grdu,,,,","(,Grdu,,,,)"
1086,2L-LLBB,2L6X3-1/2X1/2X3/4LLBB,2L6X3-1/2X1/2X3/4LLBB,L6X3-1/2X1/2X3/4,L6X3-1/2X1/2,,,,"(,Grdu,,,,)",1086,F,0.00,0.00,0.00,0.00,0.00,0.646,0.00,1.00,6.00,0,0,3.50,3.5,0,0.50,0.50,0.5,0,0.00,0.00,0,0,0.00,2.07,0.00,0.00,1.48,1.92,1.54,0.00,3.06,9.04,,0.00,15.0,8.45,0.00,0.00,0.00,0.00,0.00,33.2,21.53,0.77,0.00,0.00,30.7,,Grdu,,,,,"(,","(,Grdu,","(,Grdu,,","(,Grdu,,,","(,Grdu,,,,","(,Grdu,,,,)"
1087,2L-LLBB,2L6X3-1/2X3/8LLBB,2L6X3-1/2X3/8LLBB,L6X3-1/2X3/8,L6X3-1/2X3/8,,,,"(,Grdu,,,,)",1087,F,0.00,0.00,0.00,0.00,0.00,0.613,0.00,1.00,6.00,0,0,3.50,3.5,0,0.38,0.38,0.375,0,0.00,0.00,0,0,0.00,2.02,0.00,0.00,1.41,1.93,1.26,0.00,2.95,6.88,,0.00,11.5,6.47,0.00,0.00,0.00,0.00,0.00,25.7,10.83,0.34,0.00,0.00,23.4,,Grdu,,,,,"(,","(,Grdu,","(,Grdu,,","(,Grdu,,,","(,Grdu,,,,","(,Grdu,,,,)"
1088,2L-LLBB,2L6X3-1/2X3/8X3/8LLBB,2L6X3-1/2X3/8X3/8LLBB,L6X3-1/2X3/8X3/8,L6X3-1/2X3/8,,,,"(,Grdu,,,,)",1088,F,0.00,0.00,0.00,0.00,0.00,0.627,0.00,0.912,6.00,0,0,3.50,3.5,0,0.38,0.38,0.375,0,0.00,0.00,0,0,0.00,2.02,0.00,0.00,1.41,1.93,1.38,0.00,3.00,6.88,,0.00,11.5,6.47,0.00,0.00,0.00,0.00,0.00,25.7,13.08,0.34,0.00,0.00,23.4,,Grdu,,,,,"(,","(,Grdu,","(,Grdu,,","(,Grdu,,,","(,Grdu,,,,","(,Grdu,,,,)"
1089,2L-LLBB,2L6X3-1/2X3/8X3/4LLBB,2L6X3-1/2X3/8X3/4LLBB,L6X3-1/2X3/8X3/4,L6X3-1/2X3/8,,,,"(,Grdu,,,,)",1089,F,0.00,0.00,0.00,0.00,0.00,0.642,0.00,0.912,6.00,0,0,3.50,3.5,0,0.38,0.38,0.375,0,0.00,0.00,0,0,0.00,2.02,0.00,0.00,1.41,1.93,1.52,0.00,3.07,6.88,,0.00,11.5,6.47,0.00,0.00,0.00,0.00,0.00,25.7,15.80,0.34,0.00,0.00,23.4,,Grdu,,,,,"(,","(,Grdu,","(,Grdu,,","(,Grdu,,,","(,Grdu,,,,","(,Grdu,,,,)"
1090,2L-LLBB,2L6X3-1/2X5/16LLBB,2L6X3-1/2X5/16LLBB,L6X3-1/2X5/16,L6X3-1/2X5/16,,,,"(,Grdu,,,,)",1090,F,0.00,0.00,0.00,0.00,0.00,0.612,0.00,1.00,6.00,0,0,3.50,3.5,0,0.31,0.31,0.3125,0,0.00,0.00,0,0,0.00,2.00,0.00,0.00,1.38,1.94,1.25,0.00,2.95,5.78,,0.00,9.68,5.45,0.00,0.00,0.00,0.00,0.00,21.8,8.96,0.20,0.00,0.00,19.7,,Grdu,,,,,"(,","(,Grdu,","(,Grdu,,","(,Grdu,,,","(,Grdu,,,,","(,Grdu,,,,)"
1091,2L-LLBB,2L6X3-1/2X5/16X3/8LLBB,2L6X3-1/2X5/16X3/8LLBB,L6X3-1/2X5/16X3/8,L6X3-1/2X5/16,,,,"(,Grdu,,,,)",1091,F,0.00,0.00,0.00,0.00,0.00,0.625,0.00,0.826,6.00,0,0,3.50,3.5,0,0.31,0.31,0.3125,0,0.00,0.00,0,0,0.00,2.00,0.00,0.00,1.38,1.94,1.37,0.00,3.00,5.78,,0.00,9.68,5.45,0.00,0.00,0.00,0.00,0.00,21.8,10.79,0.20,0.00,0.00,19.7,,Grdu,,,,,"(,","(,Grdu,","(,Grdu,,","(,Grdu,,,","(,Grdu,,,,","(,Grdu,,,,)"
